vulnerability_id,vulnerability_aliases,affected_product,affected_subcomponent,status,status_notes,justification,impact_statement,action_statement
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.31.11","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.31.12","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.31.13","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.31.4","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.31.6","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.31.7","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.31.8","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.31.9","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.0","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.1","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.2","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.3","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.4","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.5","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.6","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.7","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.8","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/endpointslice@v1.32.9","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.0","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.1","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.2","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.3","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.4","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.5","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.6","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.7","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.8","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/externaljwt@v1.32.9","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.27.1","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.27.10","pkg:golang/golang.org/x/net@v0.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.27.15","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.27.16","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.28.11","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.28.12","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.28.13","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.28.15","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.0","pkg:golang/golang.org/x/net@v0.17.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.1","pkg:golang/golang.org/x/net@v0.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.10","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.12","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.14","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.15","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.2","pkg:golang/golang.org/x/net@v0.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.3","pkg:golang/golang.org/x/net@v0.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.7","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.29.9","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.30.10","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.30.11","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.30.13","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.30.14","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.30.2","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.30.5","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.30.8","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.0","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.1","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.10","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.11","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.12","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.13","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.4","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.6","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.7","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.8","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.31.9","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.0","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.1","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.2","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.3","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.4","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.5","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.6","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.7","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.8","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms/plugins/mock@v1.32.9","pkg:golang/golang.org/x/net@v0.30.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.26.15","pkg:golang/golang.org/x/net@v0.17.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.26.9","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.27.1","pkg:golang/golang.org/x/net@v0.8.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.27.10","pkg:golang/golang.org/x/net@v0.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.27.15","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.27.16","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.28.11","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.28.12","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.28.13","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.28.15","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.0","pkg:golang/golang.org/x/net@v0.17.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.1","pkg:golang/golang.org/x/net@v0.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.10","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.12","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.14","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.15","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.2","pkg:golang/golang.org/x/net@v0.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.3","pkg:golang/golang.org/x/net@v0.19.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.7","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.29.9","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.30.10","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.30.11","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.30.13","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.30.14","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.30.2","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.30.5","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.30.8","pkg:golang/golang.org/x/net@v0.23.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.31.0","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.31.1","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.31.10","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.31.11","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.31.12","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.31.13","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.31.4","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.31.6","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
"CVE-2024-45338","GO-2024-3333,GHSA-w32m-9786-jp63","pkg:golang/k8s.io/kms@v1.31.7","pkg:golang/golang.org/x/net@v0.26.0","not_affected","","vulnerable_code_not_present","Govulncheck determined that the vulnerable code isn't called",""
